x1,x2,x3,y
37.23963323161843,190.5019502050707,-17.181631228846882,-307.7606439230257
-29.127190197929693,190.1095904336013,-2.412515548285768,1092.2293929248353
-40.021124509300684,189.996131117617,-3.3755651538141365,451.39409144754245
52.80089429224046,190.80523970436465,-4.143954284381067,458.145489073058
35.618149518742,190.8514787663468,-81.81323964003344,-2066.778312219857
-24.654126362921833,189.88790348240204,-80.99637599943622,-1130.0286241896551
-22.265712596755744,190.39600439782924,-29.226813408501854,705.2211815768353
7.987832612254778,190.15233512995718,-69.71990333939895,-435.14685368666875
67.10837482618473,190.23743212497945,-67.57620098722603,-2101.1113821919143
-14.603530195489341,189.9226173938987,-43.05454742438419,58.996978169689456
-40.90590502690149,190.86489223128888,-44.235741833838745,166.18204770518537
66.66594620556357,191.14672838793607,-15.612137240008636,-1272.6943425819504
-0.42533819245828397,190.75464700087954,-52.68588733402426,-720.2525302961539
7.1059217434607405,190.10626478243236,-81.0856690472926,-1350.4059390531831
-0.21743714664926017,189.98317074350808,-56.36234652184228,-682.7482253762696
-9.496835426296606,190.69400583984475,-13.074293197735983,249.7573384694051
-8.334563728375748,189.9840001822557,-49.39354948063732,151.0698784054061
59.18439879952746,190.56962542055064,-44.888220906619864,-1348.2647873714943
-21.67455530165548,190.34670626818848,-56.09865123391112,-456.4061013993525
50.005362468662,191.19855506224815,-1.6084394710259886,168.69885863371394
-7.967793015226647,190.08431824632578,-51.97223217575688,-664.1177392626228
1.1349983398318173,190.2443276876696,-54.149067916992706,-140.761885851683
52.22291124360703,189.9823122086601,-51.27592033450551,-1060.8943904286473
53.64364218422028,190.60204782805346,-54.53184391258707,-1331.139131872685
-41.237569195574665,191.11358882087188,-66.60202996045659,30.05304620801325
-9.275395462868389,190.1502646433418,-41.3677132015858,-346.59103149449544
21.182684870663792,190.43658437375902,-67.4528436379223,-769.8084964571949
51.32068125598798,190.00610524139367,-66.36293029054593,-1458.076919696722
21.681354303048963,190.30299749923725,1.9838600686637307,1004.6602740084734
15.548188839875259,190.6887265538325,-68.8087745202225,-623.0281357730712
-36.14561742696824,189.86960137394726,-18.004631316624526,914.4090202967298
44.47124794596327,190.25112195670496,-44.76603296450829,-1493.4207615330915
58.301031866376135,190.27200208540606,-22.444652567990204,-901.3223324520173
-1.5783087557966269,190.61789724386696,-50.5672780981682,328.1567635964518
75.60577006142864,190.53117057110637,-33.08413978271097,-600.7384780628498
-6.414517719078972,189.81506544961883,-75.64409968266156,-1746.1453928715555
73.44829639202085,190.2382708075899,-79.66247496688604,-1872.5269625654391
8.406412457495506,190.15380953779058,-70.52103526214424,-628.540022586095
43.04885122889283,191.03177090250108,-35.87053528506785,-715.3257668827736
5.0243575168360834,191.01474948095287,-27.3666726901023,22.168337839873942
-5.882757490850707,190.6188773304934,-75.57231355000079,-1740.1624617341167
76.8374628230076,190.7176591748748,-63.291445922067425,-2790.186255935927
-21.224436241646288,190.8675150119582,-61.35770226595832,-432.39814101110255
-17.07748963998145,189.92521473046503,-65.2884708640591,307.8659167358511
33.872770897337006,190.56722548987142,-17.097989406405432,56.33965924871329
80.48794748900183,190.7765452390058,-50.27240125114682,-1741.1890232959047
49.505049200908104,189.78525478663445,-64.87575613053825,-1564.8735626934858
5.712976920319122,190.79967119806344,-18.13994201311371,383.274182613583
43.793704911917374,189.81062149128184,-50.085014742840514,-782.5476431060714
-36.42822341657401,190.05283998162304,-68.82462174058671,256.59757962962294
25.358569759639238,189.84674780810872,-74.34126674076998,-1278.9554899155937
42.39429040734376,190.74562967063832,-75.24100872388897,-1058.570048749527
-24.429939916390033,190.65312628022332,-79.59785030449937,-1291.7273753178458
-37.84150700305227,190.77376152431071,-27.02640245964082,1110.5962365965433
-44.230520135952766,190.11046653360893,-29.561184832799512,1487.4106984937966
19.806590600279165,190.5891480678554,-24.701942335105002,698.3539468998375
11.508519866029857,190.39813421280144,-67.96626343527448,-1223.174304631801
-31.74199387203595,190.3833902496503,-27.60494162194862,1028.105271379405
26.854354502556745,190.93512906621834,-72.83133586497735,-1712.5925952375924
-21.1667534478115,190.6110046350456,-26.837449223192316,707.634044506899
-33.23129210767335,190.66479991242946,-42.45079837930401,264.87589684339946
17.652619701482436,190.79052438549044,-45.474726018314286,-49.48499760896112
32.23209031156479,190.8591409157823,-13.192534411155407,992.7044392048695
35.27647779338051,189.81311529973016,-53.40902195303759,-318.7319418810414
-39.771675332785456,191.10332184228142,-13.85561159048801,2503.8116095167925
39.585098650283285,190.7771566365244,-63.144751552056206,-2050.010901132715
38.31723792790871,190.82179208590907,-43.38981364580091,-729.3655774995784
63.719519767471596,189.9716510669753,-56.54694167324546,-1144.176864249629
36.60103272755282,190.6367596256627,-71.19240779848758,-1236.1207003324648
45.300711311403916,190.63879846185748,-39.75075355929709,-127.49333874180013
71.90883810695746,190.20213545794408,-20.010800459630346,-320.0784934209324
-2.5407025008099424,190.5180507364656,-72.1643748340994,-971.8867032715074
31.091872650446646,191.1324409774787,-9.582464792190024,-74.53010727092231
-38.18081002925304,190.6131171379266,-48.51464421590818,270.1849349942728
-19.755413969021934,190.4265422715777,-80.39848715024742,-806.9835436663906
41.11648581539956,191.0687000488929,-40.2282792227862,-1084.8201715972948
27.489653168245525,190.33077047963656,-7.384874196025407,822.3292928149855
16.92399024275396,189.75159731025286,-43.04682860760881,-772.3497257478048
12.19174505549617,190.20994936768852,-50.24679423549487,-29.202171054288442
23.561517753561304,190.90592528745853,-26.601392423373433,-705.2505171731375
25.381055652526683,190.94617171433458,-61.57189384376446,-1564.6608145532107
28.322292738975392,191.10301816787248,-68.38553948049088,-1190.0460902663608
-18.263822543545043,190.9153371767834,-29.11438770985348,1124.5053554221033
52.844715742830005,190.2374869059632,-11.670694858222632,66.73658994856518
18.340027421739578,190.28574388993025,-57.63355843983717,-1404.1049511474048
19.50386657466963,190.92637661616683,-12.777657711920043,1319.3946488556521
-5.4380090618432675,190.45992481155034,-20.12298145706039,474.7574737184043
20.866236162280458,190.02065713662887,-72.2304013938228,-688.9980630709872
39.04596164296281,190.10468975639466,-27.440054532442502,-218.89714101678607
-8.742755562729158,189.94251077104235,-22.260122781841837,427.0254429728369
-35.355756834681536,190.25737839419978,-30.295732265031774,268.7853334460825
3.97395719521176,191.18239361344826,-54.58831243453288,-703.7672676473026
55.51368396339531,190.2079189012645,-4.119736577085064,-505.731739261323
78.5752362694242,191.08507827771692,-2.989444869416218,32.54256139963792
-16.150498156641262,189.8674899034947,-64.37985452096368,-478.01625313130177
59.665388414026054,191.0160490152986,-75.20797473983997,-1393.2066940388263
48.84733449480507,190.52362479536302,-26.722502957896666,-334.0689950697489
16.299813008193354,191.18298434417616,-24.76389468856423,-358.32907005425756
35.41466005469934,191.13450182310302,-10.355138472285844,690.2555120536922
53.93834670268677,190.20103594997414,-76.68628159808335,-1314.5402217697047
